taxa	determinant	coefficient	stdev	pvalue	formula	method	n	freq
t251	(Intercept)	5.323425163693263	0.08418523916085574	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t251	General.Age	-0.3355731328566585	0.07536068339132808	2.452978709389765e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t251	Reproductive.haschildrenTRUE	0.19287682397869438	0.15607395699165172	0.03357626350065344	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t251	Technical.dna_conc	-0.15527620960069363	0.0619273573678285	1.6554375922388197e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t252	(Intercept)	5.462235121262297	0.08479527530542609	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t252	General.Age	-0.3260786288785504	0.07603569574348386	3.8912552550993455e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t252	Reproductive.haschildrenTRUE	0.18779657596910923	0.15731229044100198	0.04249103794025396	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t252	Technical.dna_conc	-0.17973795765515133	0.06230023232825702	9.834936513562755e-7	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t253	(Intercept)	5.324007376288816	0.08419565343859683	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t253	General.Age	-0.3321071057364401	0.07537966837608653	4.571489752088352e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t253	Reproductive.haschildrenTRUE	0.18758091704502752	0.15606899761324639	0.03876670917410063	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t253	Technical.dna_conc	-0.15213776738381082	0.06193622352138811	2.4532470448573413e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t254	(Intercept)	5.318727464461341	0.08417281326668717	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t254	General.Age	-0.3341236083345027	0.0753604206245647	3.1291641878424834e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t254	Reproductive.haschildrenTRUE	0.19743930300791776	0.15606260767946895	0.02956716031479256	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t254	Technical.dna_conc	-0.15600593210142105	0.06191437657771737	1.5002418673970201e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t255	(Intercept)	5.320662235996117	0.08418123173072659	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t255	General.Age	-0.3352807879451607	0.075355838774091	2.522058015123273e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t255	Reproductive.haschildrenTRUE	0.19297272411169689	0.15605762700370657	0.03341099972664278	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t255	Technical.dna_conc	-0.1547495630645081	0.06192003924645863	1.7525698271430175e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t256	(Intercept)	5.317764588681854	0.08416903479784034	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t256	General.Age	-0.3360869968111412	0.07535264107852523	2.148563219302204e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t256	Reproductive.haschildrenTRUE	0.19853819522524027	0.1560628758103884	0.02859918602604172	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t256	Technical.dna_conc	-0.1548882317517254	0.06191601433278864	1.710777101029905e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t257	(Intercept)	5.33583983975199	0.08426313103511797	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t257	General.Age	-0.3275517896525941	0.0755149805835207	9.135233278455023e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t257	Reproductive.haschildrenTRUE	0.20339450338177997	0.15632423590082642	0.02478878081557809	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t257	Technical.dna_conc	-0.16336450882601272	0.06194526243811987	5.517713525428108e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t258	(Intercept)	6.68563549589091	0.09291046049116887	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t258	General.Age	-0.11675470003953259	0.08810790506781853	0.05720488402574073	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t258	Reproductive.haschildrenTRUE	0.7748008723938383	0.178200814077822	4.901577715252919e-10	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t258	Technical.dna_conc	-0.11774580443925059	0.06956164854544294	0.015149768315674977	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t259	(Intercept)	5.31768259122238	0.08416696913512488	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t259	General.Age	-0.3361742775780698	0.07534287401833431	2.142941731821906e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t259	Reproductive.haschildrenTRUE	0.19672330773595134	0.1560457916509912	0.030123463141423314	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t259	Technical.dna_conc	-0.15406705946355514	0.06191690343561639	1.9081318091152863e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t26	(Intercept)	5.319119459591719	0.08417014199272854	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t26	General.Age	-0.33707129391665414	0.07534173738725841	1.9203306534237208e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t26	Reproductive.haschildrenTRUE	0.1957171171151494	0.15604866867505973	0.03111666840449541	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t26	Technical.dna_conc	-0.1558831025710738	0.06191369855610667	1.5439773411425583e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t260	(Intercept)	5.370553748018176	0.08443138346763898	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t260	General.Age	-0.3281374565372933	0.07564792049235905	8.481531415548312e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t260	Reproductive.haschildrenTRUE	0.18649030964161464	0.15657134364446398	0.039621535659829774	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t260	Technical.dna_conc	-0.16257313817120725	0.0620605224304409	6.195667741806041e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t261	(Intercept)	5.403365947924347	0.0845586455745517	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t261	General.Age	-0.32357997180440123	0.07584667764811723	3.402788078063634e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t261	Reproductive.haschildrenTRUE	0.18872821564513875	0.15688090311467495	0.03938260269853222	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t261	Technical.dna_conc	-0.17210618654599985	0.062138309795944265	2.1767924073176845e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t262	(Intercept)	5.382862221689244	0.08442830529841187	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t262	General.Age	-0.31446872091033407	0.0756640504201008	1.817429780598041e-12	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t262	Reproductive.haschildrenTRUE	0.15658224643442922	0.15645403762941565	0.08846293299520869	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t262	Technical.dna_conc	-0.15482536155756538	0.06208800380976942	2.2406225597976733e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t263	(Intercept)	5.318864860975999	0.08417512594697688	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t263	General.Age	-0.33611699457291433	0.07534772128667011	2.122755436428751e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t263	Reproductive.haschildrenTRUE	0.1954728003433983	0.15605279412169312	0.031127055005235098	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t263	Technical.dna_conc	-0.15425010441657425	0.06192005110995028	1.852921193436201e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t264	(Intercept)	5.425170325556764	0.08464556424991879	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t264	General.Age	-0.32875144731004646	0.07588905155451596	1.1506452629093016e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t264	Reproductive.haschildrenTRUE	0.1676596087489142	0.15696920181055182	0.06610634420133371	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t264	Technical.dna_conc	-0.1953705574358674	0.06209120128747222	6.574849087252672e-8	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t265	(Intercept)	5.331973708009305	0.08422559868216711	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t265	General.Age	-0.3410041496684608	0.07539607814071447	9.617668075342808e-15	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t265	Reproductive.haschildrenTRUE	0.2072849958359013	0.15620964703185428	0.02248122019111399	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t265	Technical.dna_conc	-0.16222383342628685	0.06195307228519881	6.863155522949466e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t266	(Intercept)	5.322018424529115	0.08418999945475755	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t266	General.Age	-0.33077262509789196	0.07538258382411604	5.604004384801004e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t266	Reproductive.haschildrenTRUE	0.18828974536088644	0.15606340750419004	0.0379334310620733	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t266	Technical.dna_conc	-0.15410320195740473	0.061921253884424717	1.8979175023852723e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t267	(Intercept)	5.960961913272008	0.08791458526429959	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t267	General.Age	-0.22571312949470687	0.080023921994833	4.549834299462244e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t267	Reproductive.haschildrenTRUE	0.21071105793226705	0.16374232445039943	0.036221455827330815	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t267	Technical.dna_conc	4.5877603121046275e-4	0.0657817258312011	0.990940183778081	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t268	(Intercept)	5.343683528867144	0.08428359191541218	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t268	General.Age	-0.33352200699668577	0.07546940750069364	3.1368340077340036e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t268	Reproductive.haschildrenTRUE	0.1827379874717619	0.1562537888536663	0.04359870554598443	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t268	Technical.dna_conc	-0.16271354787694206	0.06195444994611477	6.019709731754772e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t269	(Intercept)	5.352091911602893	0.08433791132165709	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t269	General.Age	-0.3206556801774299	0.07559340741335063	3.2385743125305884e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t269	Reproductive.haschildrenTRUE	0.1782352415890133	0.15634799729082438	0.04937283029594373	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t269	Technical.dna_conc	-0.1665836815221263	0.061957190430177694	3.678084106454832e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t27	(Intercept)	5.319411939745943	0.08417208303196702	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t27	General.Age	-0.3388907042794148	0.07534044269630684	1.3124047944420919e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t27	Reproductive.haschildrenTRUE	0.19994232183947858	0.15606138422260163	0.027516023892450413	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t27	Technical.dna_conc	-0.1544785826279191	0.06192359399012419	1.8100685440516825e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t270	(Intercept)	5.347621336256609	0.08431774932316982	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t270	General.Age	-0.3173071045880662	0.0756003123704882	9.382806446960219e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t270	Reproductive.haschildrenTRUE	0.20445830889978184	0.1563737632859763	0.025597194288496362	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t270	Technical.dna_conc	-0.12710712960118994	0.062138513154626776	4.8247203089970354e-4	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t271	(Intercept)	5.377285674642584	0.08445247469983336	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t271	General.Age	-0.330945346313114	0.07568482847832342	7.658386360182713e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t271	Reproductive.haschildrenTRUE	0.19922327143790172	0.1566668776180667	0.029027489106852676	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t271	Technical.dna_conc	-0.16460065589672312	0.06209405467898418	5.491957623887326e-6	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t272	(Intercept)	5.411812370838104	0.08460605391434799	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t272	General.Age	-0.33023675360364513	0.07590980487895838	1.2071407264885122e-13	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t272	Reproductive.haschildrenTRUE	0.2245672936967913	0.15709955936669573	0.014429052972065148	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t272	Technical.dna_conc	-0.17825248551862352	0.06219158636768326	9.675035480095357e-7	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t273	(Intercept)	5.323453707393469	0.08419275268832489	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t273	General.Age	-0.33149141665675175	0.0753810745537953	5.0046698540129376e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t273	Reproductive.haschildrenTRUE	0.18716947814406493	0.15606592012948586	0.03913451953188322	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t273	Technical.dna_conc	-0.15577232336023528	0.06191827142436459	1.5457577107922968e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t274	(Intercept)	5.322768651730513	0.08419662142697279	0	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t274	General.Age	-0.3292641166138968	0.07540735858975761	8.077073208896376e-14	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t274	Reproductive.haschildrenTRUE	0.19529790048738366	0.15610632569559385	0.03164799404210501	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
t274	Technical.dna_conc	-0.1497739285929552	0.06195097575467886	3.349153247502944e-5	~Reproductive.haschildren + Technical.dna_conc + General.Age	limmaVoom	3043	FALSE:1913, TRUE:1130
